agno;mes;RBD;Establecimiento;Codigo;Enseñanza;Nivel;Letra;Porc_de_Asistencia;Matrícula_cierre_mes;;;;;;
2025;1.Marzo;10556;Escuela Alemania;110;Enseñanza Básica;1° básico;A;78%;14;;;;;;
2025;1.Marzo;10556;Escuela Alemania;110;Enseñanza Básica;2° básico;A;82%;25;;;;;;
2025;1.Marzo;10556;Escuela Alemania;110;Enseñanza Básica;3° básico;A;76%;14;;;;;;
2025;1.Marzo;10556;Escuela Alemania;110;Enseñanza Básica;4° básico;A;84%;31;;;;;;
2025;1.Marzo;10556;Escuela Alemania;110;Enseñanza Básica;5° básico;A;88%;25;;;;;;
2025;1.Marzo;10556;Escuela Alemania;110;Enseñanza Básica;6° básico;A;85%;31;;;;;;
2025;1.Marzo;10556;Escuela Alemania;110;Enseñanza Básica;7° básico;A;84%;22;;;;;;
2025;1.Marzo;10556;Escuela Alemania;110;Enseñanza Básica;8° básico;A;91%;26;;;;;;
2025;1.Marzo;10557;Escuela General Alberto A. Bachelet Martinez;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;100%;6;;;;;;
2025;1.Marzo;10557;Escuela General Alberto A. Bachelet Martinez;10;Educación Parvularia;2° nivel de Transición (Kinder);A;88%;16;;;;;;
2025;1.Marzo;10557;Escuela General Alberto A. Bachelet Martinez;110;Enseñanza Básica;1° básico;A;88%;20;;;;;;
2025;1.Marzo;10557;Escuela General Alberto A. Bachelet Martinez;110;Enseñanza Básica;2° básico;A;92%;28;;;;;;
2025;1.Marzo;10557;Escuela General Alberto A. Bachelet Martinez;110;Enseñanza Básica;3° básico;A;93%;34;;;;;;
2025;1.Marzo;10557;Escuela General Alberto A. Bachelet Martinez;110;Enseñanza Básica;4° básico;A;93%;40;;;;;;
2025;1.Marzo;10557;Escuela General Alberto A. Bachelet Martinez;110;Enseñanza Básica;5° básico;A;94%;36;;;;;;
2025;1.Marzo;10557;Escuela General Alberto A. Bachelet Martinez;110;Enseñanza Básica;6° básico;A;94%;37;;;;;;
2025;1.Marzo;10557;Escuela General Alberto A. Bachelet Martinez;110;Enseñanza Básica;7° básico;A;92%;34;;;;;;
2025;1.Marzo;10557;Escuela General Alberto A. Bachelet Martinez;110;Enseñanza Básica;8° básico;A;91%;28;;;;;;
2025;1.Marzo;10557;Escuela General Alberto A. Bachelet Martinez;110;Enseñanza Básica;8° básico;B;91%;27;;;;;;
2025;1.Marzo;10558;Escuela Republica De Los Ee.Uu. De America;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;71%;9;;;;;;
2025;1.Marzo;10558;Escuela Republica De Los Ee.Uu. De America;10;Educación Parvularia;2° nivel de Transición (Kinder);A;78%;11;;;;;;
2025;1.Marzo;10558;Escuela Republica De Los Ee.Uu. De America;110;Enseñanza Básica;1° básico;A;88%;20;;;;;;
2025;1.Marzo;10558;Escuela Republica De Los Ee.Uu. De America;110;Enseñanza Básica;2° básico;A;96%;16;;;;;;
2025;1.Marzo;10558;Escuela Republica De Los Ee.Uu. De America;110;Enseñanza Básica;3° básico;A;95%;20;;;;;;
2025;1.Marzo;10558;Escuela Republica De Los Ee.Uu. De America;110;Enseñanza Básica;4° básico;A;91%;28;;;;;;
2025;1.Marzo;10558;Escuela Republica De Los Ee.Uu. De America;110;Enseñanza Básica;5° básico;A;95%;20;;;;;;
2025;1.Marzo;10558;Escuela Republica De Los Ee.Uu. De America;110;Enseñanza Básica;6° básico;A;94%;18;;;;;;
2025;1.Marzo;10558;Escuela Republica De Los Ee.Uu. De America;110;Enseñanza Básica;7° básico;A;88%;21;;;;;;
2025;1.Marzo;10558;Escuela Republica De Los Ee.Uu. De America;110;Enseñanza Básica;8° básico;A;90%;23;;;;;;
2025;1.Marzo;10559;Escuela Bernardo Leighton;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;96%;18;;;;;;
2025;1.Marzo;10559;Escuela Bernardo Leighton;10;Educación Parvularia;2° nivel de Transición (Kinder);A;93%;23;;;;;;
2025;1.Marzo;10559;Escuela Bernardo Leighton;110;Enseñanza Básica;1° básico;A;95%;31;;;;;;
2025;1.Marzo;10559;Escuela Bernardo Leighton;110;Enseñanza Básica;2° básico;A;94%;22;;;;;;
2025;1.Marzo;10559;Escuela Bernardo Leighton;110;Enseñanza Básica;3° básico;A;93%;14;;;;;;
2025;1.Marzo;10559;Escuela Bernardo Leighton;110;Enseñanza Básica;4° básico;A;90%;13;;;;;;
2025;1.Marzo;10559;Escuela Bernardo Leighton;110;Enseñanza Básica;5° básico;A;93%;16;;;;;;
2025;1.Marzo;10559;Escuela Bernardo Leighton;110;Enseñanza Básica;6° básico;A;94%;20;;;;;;
2025;1.Marzo;10559;Escuela Bernardo Leighton;110;Enseñanza Básica;7° básico;A;94%;21;;;;;;
2025;1.Marzo;10559;Escuela Bernardo Leighton;110;Enseñanza Básica;8° básico;A;94%;24;;;;;;
2025;1.Marzo;10560;Escuela Javiera Carrera Verdugo;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;91%;17;;;;;;
2025;1.Marzo;10560;Escuela Javiera Carrera Verdugo;10;Educación Parvularia;2° nivel de Transición (Kinder);A;90%;25;;;;;;
2025;1.Marzo;10560;Escuela Javiera Carrera Verdugo;110;Enseñanza Básica;1° básico;A;90%;35;;;;;;
2025;1.Marzo;10560;Escuela Javiera Carrera Verdugo;110;Enseñanza Básica;2° básico;A;91%;31;;;;;;
2025;1.Marzo;10560;Escuela Javiera Carrera Verdugo;110;Enseñanza Básica;3° básico;A;89%;26;;;;;;
2025;1.Marzo;10560;Escuela Javiera Carrera Verdugo;110;Enseñanza Básica;4° básico;A;91%;30;;;;;;
2025;1.Marzo;10560;Escuela Javiera Carrera Verdugo;110;Enseñanza Básica;5° básico;A;93%;26;;;;;;
2025;1.Marzo;10560;Escuela Javiera Carrera Verdugo;110;Enseñanza Básica;6° básico;A;91%;32;;;;;;
2025;1.Marzo;10560;Escuela Javiera Carrera Verdugo;110;Enseñanza Básica;7° básico;A;92%;18;;;;;;
2025;1.Marzo;10560;Escuela Javiera Carrera Verdugo;110;Enseñanza Básica;8° básico;A;92%;29;;;;;;
2025;1.Marzo;10561;Escuela Claudio Arrau Leon;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;90%;11;;;;;;
2025;1.Marzo;10561;Escuela Claudio Arrau Leon;10;Educación Parvularia;2° nivel de Transición (Kinder);A;95%;15;;;;;;
2025;1.Marzo;10561;Escuela Claudio Arrau Leon;110;Enseñanza Básica;1° básico;A;87%;23;;;;;;
2025;1.Marzo;10561;Escuela Claudio Arrau Leon;110;Enseñanza Básica;2° básico;A;91%;22;;;;;;
2025;1.Marzo;10561;Escuela Claudio Arrau Leon;110;Enseñanza Básica;3° básico;A;94%;24;;;;;;
2025;1.Marzo;10561;Escuela Claudio Arrau Leon;110;Enseñanza Básica;4° básico;A;99%;23;;;;;;
2025;1.Marzo;10561;Escuela Claudio Arrau Leon;110;Enseñanza Básica;5° básico;A;93%;27;;;;;;
2025;1.Marzo;10561;Escuela Claudio Arrau Leon;110;Enseñanza Básica;6° básico;A;99%;25;;;;;;
2025;1.Marzo;10561;Escuela Claudio Arrau Leon;110;Enseñanza Básica;7° básico;A;93%;25;;;;;;
2025;1.Marzo;10561;Escuela Claudio Arrau Leon;110;Enseñanza Básica;8° básico;A;99%;28;;;;;;
2025;1.Marzo;10563;Escuela Manuel Magallanes Moure;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;100%;1;;;;;;
2025;1.Marzo;10563;Escuela Manuel Magallanes Moure;10;Educación Parvularia;2° nivel de Transición (Kinder);A;66%;3;;;;;;
2025;1.Marzo;10563;Escuela Manuel Magallanes Moure;110;Enseñanza Básica;1° básico;A;85%;10;;;;;;
2025;1.Marzo;10563;Escuela Manuel Magallanes Moure;110;Enseñanza Básica;2° básico;A;89%;15;;;;;;
2025;1.Marzo;10563;Escuela Manuel Magallanes Moure;110;Enseñanza Básica;3° básico;A;96%;14;;;;;;
2025;1.Marzo;10563;Escuela Manuel Magallanes Moure;110;Enseñanza Básica;4° básico;A;85%;22;;;;;;
2025;1.Marzo;10563;Escuela Manuel Magallanes Moure;110;Enseñanza Básica;5° básico;A;90%;14;;;;;;
2025;1.Marzo;10563;Escuela Manuel Magallanes Moure;110;Enseñanza Básica;6° básico;A;88%;20;;;;;;
2025;1.Marzo;10563;Escuela Manuel Magallanes Moure;110;Enseñanza Básica;7° básico;A;84%;23;;;;;;
2025;1.Marzo;10563;Escuela Manuel Magallanes Moure;110;Enseñanza Básica;8° básico;A;85%;28;;;;;;
2025;1.Marzo;10564;Escuela Republica Del Peru;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;85%;7;;;;;;
2025;1.Marzo;10564;Escuela Republica Del Peru;10;Educación Parvularia;2° nivel de Transición (Kinder);A;95%;8;;;;;;
2025;1.Marzo;10564;Escuela Republica Del Peru;110;Enseñanza Básica;1° básico;A;88%;19;;;;;;
2025;1.Marzo;10564;Escuela Republica Del Peru;110;Enseñanza Básica;2° básico;A;88%;28;;;;;;
2025;1.Marzo;10564;Escuela Republica Del Peru;110;Enseñanza Básica;3° básico;A;89%;26;;;;;;
2025;1.Marzo;10564;Escuela Republica Del Peru;110;Enseñanza Básica;4° básico;A;87%;27;;;;;;
2025;1.Marzo;10564;Escuela Republica Del Peru;110;Enseñanza Básica;5° básico;A;91%;35;;;;;;
2025;1.Marzo;10564;Escuela Republica Del Peru;110;Enseñanza Básica;6° básico;A;94%;22;;;;;;
2025;1.Marzo;10564;Escuela Republica Del Peru;110;Enseñanza Básica;7° básico;A;89%;34;;;;;;
2025;1.Marzo;10564;Escuela Republica Del Peru;110;Enseñanza Básica;8° básico;A;86%;35;;;;;;
2025;1.Marzo;10565;Escuela Diego Portales;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;90%;14;;;;;;
2025;1.Marzo;10565;Escuela Diego Portales;10;Educación Parvularia;1er nivel de Transición (Prekinder);B;94%;11;;;;;;
2025;1.Marzo;10565;Escuela Diego Portales;10;Educación Parvularia;2° nivel de Transición (Kinder);A;86%;18;;;;;;
2025;1.Marzo;10565;Escuela Diego Portales;10;Educación Parvularia;2° nivel de Transición (Kinder);B;90%;17;;;;;;
2025;1.Marzo;10565;Escuela Diego Portales;110;Enseñanza Básica;1° básico;A;92%;18;;;;;;
2025;1.Marzo;10565;Escuela Diego Portales;110;Enseñanza Básica;1° básico;B;86%;19;;;;;;
2025;1.Marzo;10565;Escuela Diego Portales;110;Enseñanza Básica;1° básico;C;90%;17;;;;;;
2025;1.Marzo;10565;Escuela Diego Portales;110;Enseñanza Básica;2° básico;A;82%;22;;;;;;
2025;1.Marzo;10565;Escuela Diego Portales;110;Enseñanza Básica;2° básico;B;84%;24;;;;;;
2025;1.Marzo;10565;Escuela Diego Portales;110;Enseñanza Básica;2° básico;C;86%;18;;;;;;
2025;1.Marzo;10565;Escuela Diego Portales;110;Enseñanza Básica;3° básico;A;91%;23;;;;;;
2025;1.Marzo;10565;Escuela Diego Portales;110;Enseñanza Básica;3° básico;B;84%;18;;;;;;
2025;1.Marzo;10565;Escuela Diego Portales;110;Enseñanza Básica;3° básico;C;87%;27;;;;;;
2025;1.Marzo;10565;Escuela Diego Portales;110;Enseñanza Básica;4° básico;A;87%;26;;;;;;
2025;1.Marzo;10565;Escuela Diego Portales;110;Enseñanza Básica;4° básico;B;92%;29;;;;;;
2025;1.Marzo;10565;Escuela Diego Portales;110;Enseñanza Básica;4° básico;C;92%;28;;;;;;
2025;1.Marzo;10565;Escuela Diego Portales;110;Enseñanza Básica;5° básico;A;87%;30;;;;;;
2025;1.Marzo;10565;Escuela Diego Portales;110;Enseñanza Básica;5° básico;B;88%;29;;;;;;
2025;1.Marzo;10565;Escuela Diego Portales;110;Enseñanza Básica;5° básico;C;89%;29;;;;;;
2025;1.Marzo;10565;Escuela Diego Portales;110;Enseñanza Básica;6° básico;A;91%;23;;;;;;
2025;1.Marzo;10565;Escuela Diego Portales;110;Enseñanza Básica;6° básico;B;89%;25;;;;;;
2025;1.Marzo;10565;Escuela Diego Portales;110;Enseñanza Básica;6° básico;C;91%;24;;;;;;
2025;1.Marzo;10565;Escuela Diego Portales;110;Enseñanza Básica;7° básico;A;82%;31;;;;;;
2025;1.Marzo;10565;Escuela Diego Portales;110;Enseñanza Básica;7° básico;B;89%;29;;;;;;
2025;1.Marzo;10565;Escuela Diego Portales;110;Enseñanza Básica;7° básico;C;80%;31;;;;;;
2025;1.Marzo;10565;Escuela Diego Portales;110;Enseñanza Básica;8° básico;A;80%;28;;;;;;
2025;1.Marzo;10565;Escuela Diego Portales;110;Enseñanza Básica;8° básico;B;82%;26;;;;;;
2025;1.Marzo;10565;Escuela Diego Portales;110;Enseñanza Básica;8° básico;C;91%;26;;;;;;
2025;1.Marzo;10567;Escuela Mahuida;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;71%;6;;;;;;
2025;1.Marzo;10567;Escuela Mahuida;10;Educación Parvularia;2° nivel de Transición (Kinder);A;79%;6;;;;;;
2025;1.Marzo;10567;Escuela Mahuida;110;Enseñanza Básica;1° básico;A;93%;27;;;;;;
2025;1.Marzo;10567;Escuela Mahuida;110;Enseñanza Básica;2° básico;A;89%;27;;;;;;
2025;1.Marzo;10567;Escuela Mahuida;110;Enseñanza Básica;3° básico;A;97%;23;;;;;;
2025;1.Marzo;10567;Escuela Mahuida;110;Enseñanza Básica;4° básico;A;79%;18;;;;;;
2025;1.Marzo;10567;Escuela Mahuida;110;Enseñanza Básica;4° básico;B;97%;16;;;;;;
2025;1.Marzo;10567;Escuela Mahuida;110;Enseñanza Básica;5° básico;A;86%;21;;;;;;
2025;1.Marzo;10567;Escuela Mahuida;110;Enseñanza Básica;5° básico;B;91%;23;;;;;;
2025;1.Marzo;10567;Escuela Mahuida;110;Enseñanza Básica;6° básico;A;90%;18;;;;;;
2025;1.Marzo;10567;Escuela Mahuida;110;Enseñanza Básica;6° básico;B;87%;20;;;;;;
2025;1.Marzo;10567;Escuela Mahuida;110;Enseñanza Básica;7° básico;A;85%;16;;;;;;
2025;1.Marzo;10567;Escuela Mahuida;110;Enseñanza Básica;7° básico;B;93%;17;;;;;;
2025;1.Marzo;10567;Escuela Mahuida;110;Enseñanza Básica;8° básico;A;84%;20;;;;;;
2025;1.Marzo;10567;Escuela Mahuida;110;Enseñanza Básica;8° básico;B;79%;14;;;;;;
2025;1.Marzo;10568;Escuela Canciller Orlando Letelier;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;94%;15;;;;;;
2025;1.Marzo;10568;Escuela Canciller Orlando Letelier;10;Educación Parvularia;2° nivel de Transición (Kinder);A;93%;17;;;;;;
2025;1.Marzo;10568;Escuela Canciller Orlando Letelier;110;Enseñanza Básica;1° básico;A;93%;33;;;;;;
2025;1.Marzo;10568;Escuela Canciller Orlando Letelier;110;Enseñanza Básica;2° básico;A;94%;29;;;;;;
2025;1.Marzo;10568;Escuela Canciller Orlando Letelier;110;Enseñanza Básica;3° básico;A;93%;30;;;;;;
2025;1.Marzo;10568;Escuela Canciller Orlando Letelier;110;Enseñanza Básica;4° básico;A;92%;29;;;;;;
2025;1.Marzo;10568;Escuela Canciller Orlando Letelier;110;Enseñanza Básica;5° básico;A;94%;32;;;;;;
2025;1.Marzo;10568;Escuela Canciller Orlando Letelier;110;Enseñanza Básica;6° básico;A;92%;30;;;;;;
2025;1.Marzo;10568;Escuela Canciller Orlando Letelier;110;Enseñanza Básica;7° básico;A;93%;30;;;;;;
2025;1.Marzo;10568;Escuela Canciller Orlando Letelier;110;Enseñanza Básica;8° básico;A;93%;34;;;;;;
2025;1.Marzo;10569;Liceo Nuevo Porvenir;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;81%;13;;;;;;
2025;1.Marzo;10569;Liceo Nuevo Porvenir;10;Educación Parvularia;2° nivel de Transición (Kinder);A;93%;24;;;;;;
2025;1.Marzo;10569;Liceo Nuevo Porvenir;110;Enseñanza Básica;1° básico;A;85%;37;;;;;;
2025;1.Marzo;10569;Liceo Nuevo Porvenir;110;Enseñanza Básica;2° básico;A;85%;26;;;;;;
2025;1.Marzo;10569;Liceo Nuevo Porvenir;110;Enseñanza Básica;3° básico;A;72%;27;;;;;;
2025;1.Marzo;10569;Liceo Nuevo Porvenir;110;Enseñanza Básica;4° básico;A;88%;25;;;;;;
2025;1.Marzo;10569;Liceo Nuevo Porvenir;110;Enseñanza Básica;5° básico;A;80%;24;;;;;;
2025;1.Marzo;10569;Liceo Nuevo Porvenir;110;Enseñanza Básica;6° básico;A;74%;19;;;;;;
2025;1.Marzo;10569;Liceo Nuevo Porvenir;110;Enseñanza Básica;7° básico;A;83%;31;;;;;;
2025;1.Marzo;10569;Liceo Nuevo Porvenir;110;Enseñanza Básica;8° básico;A;88%;21;;;;;;
2025;1.Marzo;10569;Liceo Nuevo Porvenir;167;Educación Básica Adultos Con Oficios;Nivel Básico 3(7° y 8° básico);A;92%;21;;;;;;
2025;1.Marzo;10569;Liceo Nuevo Porvenir;363;Educación Media H-C Adultos;1er nivel (1° y 2° medio);A;69%;33;;;;;;
2025;1.Marzo;10569;Liceo Nuevo Porvenir;363;Educación Media H-C Adultos;1er nivel (1° y 2° medio);B;82%;33;;;;;;
2025;1.Marzo;10569;Liceo Nuevo Porvenir;363;Educación Media H-C Adultos;2do nivel (3° y 4° medio);A;69%;30;;;;;;
2025;1.Marzo;10569;Liceo Nuevo Porvenir;363;Educación Media H-C Adultos;2do nivel (3° y 4° medio);B;65%;31;;;;;;
2025;1.Marzo;10569;Liceo Nuevo Porvenir;363;Educación Media H-C Adultos;2do nivel (3° y 4° medio);C;66%;32;;;;;;
2025;1.Marzo;10570;Escuela Basica Dr Luis Sepulveda Salvatierra;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;97%;10;;;;;;
2025;1.Marzo;10570;Escuela Basica Dr Luis Sepulveda Salvatierra;10;Educación Parvularia;2° nivel de Transición (Kinder);A;91%;10;;;;;;
2025;1.Marzo;10570;Escuela Basica Dr Luis Sepulveda Salvatierra;110;Enseñanza Básica;1° básico;A;81%;20;;;;;;
2025;1.Marzo;10570;Escuela Basica Dr Luis Sepulveda Salvatierra;110;Enseñanza Básica;2° básico;A;76%;16;;;;;;
2025;1.Marzo;10570;Escuela Basica Dr Luis Sepulveda Salvatierra;110;Enseñanza Básica;3° básico;A;78%;26;;;;;;
2025;1.Marzo;10570;Escuela Basica Dr Luis Sepulveda Salvatierra;110;Enseñanza Básica;4° básico;A;82%;32;;;;;;
2025;1.Marzo;10570;Escuela Basica Dr Luis Sepulveda Salvatierra;110;Enseñanza Básica;5° básico;A;87%;30;;;;;;
2025;1.Marzo;10570;Escuela Basica Dr Luis Sepulveda Salvatierra;110;Enseñanza Básica;6° básico;A;77%;25;;;;;;
2025;1.Marzo;10570;Escuela Basica Dr Luis Sepulveda Salvatierra;110;Enseñanza Básica;7° básico;A;85%;29;;;;;;
2025;1.Marzo;10570;Escuela Basica Dr Luis Sepulveda Salvatierra;110;Enseñanza Básica;8° básico;A;90%;25;;;;;;
2025;1.Marzo;10571;Escuela Escritora Marcela Paz;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;56%;5;;;;;;
2025;1.Marzo;10571;Escuela Escritora Marcela Paz;10;Educación Parvularia;2° nivel de Transición (Kinder);A;80%;12;;;;;;
2025;1.Marzo;10571;Escuela Escritora Marcela Paz;110;Enseñanza Básica;1° básico;A;86%;19;;;;;;
2025;1.Marzo;10571;Escuela Escritora Marcela Paz;110;Enseñanza Básica;2° básico;A;85%;22;;;;;;
2025;1.Marzo;10571;Escuela Escritora Marcela Paz;110;Enseñanza Básica;3° básico;A;80%;15;;;;;;
2025;1.Marzo;10571;Escuela Escritora Marcela Paz;110;Enseñanza Básica;3° básico;B;80%;18;;;;;;
2025;1.Marzo;10571;Escuela Escritora Marcela Paz;110;Enseñanza Básica;4° básico;A;85%;24;;;;;;
2025;1.Marzo;10571;Escuela Escritora Marcela Paz;110;Enseñanza Básica;5° básico;A;89%;23;;;;;;
2025;1.Marzo;10571;Escuela Escritora Marcela Paz;110;Enseñanza Básica;5° básico;B;91%;25;;;;;;
2025;1.Marzo;10571;Escuela Escritora Marcela Paz;110;Enseñanza Básica;6° básico;A;78%;18;;;;;;
2025;1.Marzo;10571;Escuela Escritora Marcela Paz;110;Enseñanza Básica;6° básico;B;80%;17;;;;;;
2025;1.Marzo;10571;Escuela Escritora Marcela Paz;110;Enseñanza Básica;7° básico;A;79%;15;;;;;;
2025;1.Marzo;10571;Escuela Escritora Marcela Paz;110;Enseñanza Básica;7° básico;B;92%;15;;;;;;
2025;1.Marzo;10571;Escuela Escritora Marcela Paz;110;Enseñanza Básica;8° básico;A;87%;26;;;;;;
2025;1.Marzo;10571;Escuela Escritora Marcela Paz;110;Enseñanza Básica;8° básico;B;86%;26;;;;;;
2025;1.Marzo;10572;Liceo Fray Luis Beltran;165;Educación Básica Adultos Sin Oficios;Nivel Básico 3(7° y 8° básico);B;81%;13;;;;;;
2025;1.Marzo;10572;Liceo Fray Luis Beltran;363;Educación Media H-C Adultos;1er nivel (1° y 2° medio);A;54%;11;;;;;;
2025;1.Marzo;10572;Liceo Fray Luis Beltran;363;Educación Media H-C Adultos;1er nivel (1° y 2° medio);B;64%;32;;;;;;
2025;1.Marzo;10572;Liceo Fray Luis Beltran;363;Educación Media H-C Adultos;2do nivel (3° y 4° medio);A;70%;31;;;;;;
2025;1.Marzo;10572;Liceo Fray Luis Beltran;363;Educación Media H-C Adultos;2do nivel (3° y 4° medio);B;85%;26;;;;;;
2025;1.Marzo;10572;Liceo Fray Luis Beltran;363;Educación Media H-C Adultos;2do nivel (3° y 4° medio);C;66%;25;;;;;;
2025;1.Marzo;10573;Centro Educacional Matias Cousino;310;Enseñanza Media Humanista-Científica niños y jóvenes;1° medio;A;95%;27;;;;;;
2025;1.Marzo;10573;Centro Educacional Matias Cousino;310;Enseñanza Media Humanista-Científica niños y jóvenes;1° medio;B;96%;29;;;;;;
2025;1.Marzo;10573;Centro Educacional Matias Cousino;310;Enseñanza Media Humanista-Científica niños y jóvenes;2° medio;A;95%;22;;;;;;
2025;1.Marzo;10573;Centro Educacional Matias Cousino;310;Enseñanza Media Humanista-Científica niños y jóvenes;2° medio;B;94%;20;;;;;;
2025;1.Marzo;10573;Centro Educacional Matias Cousino;510;Enseñanza Media Técnico-Profesional Industrial niños;3° medio;A;97%;29;;;;;;
2025;1.Marzo;10573;Centro Educacional Matias Cousino;510;Enseñanza Media Técnico-Profesional Industrial niños;3° medio;B;96%;23;;;;;;
2025;1.Marzo;10573;Centro Educacional Matias Cousino;510;Enseñanza Media Técnico-Profesional Industrial niños;4° medio;A;90%;7;;;;;;
2025;1.Marzo;10573;Centro Educacional Matias Cousino;510;Enseñanza Media Técnico-Profesional Industrial niños;4° medio;B;96%;19;;;;;;
2025;1.Marzo;10574;Escuela España;10;Educación Parvularia;1er nivel de Transición (Prekinder);A;85%;10;;;;;;
2025;1.Marzo;10574;Escuela España;10;Educación Parvularia;2° nivel de Transición (Kinder);A;86%;10;;;;;;
2025;1.Marzo;10574;Escuela España;110;Enseñanza Básica;1° básico;A;92%;11;;;;;;
2025;1.Marzo;10574;Escuela España;110;Enseñanza Básica;2° básico;A;89%;15;;;;;;
2025;1.Marzo;10574;Escuela España;110;Enseñanza Básica;3° básico;A;84%;7;;;;;;
2025;1.Marzo;10574;Escuela España;110;Enseñanza Básica;4° básico;A;89%;13;;;;;;
2025;1.Marzo;10574;Escuela España;110;Enseñanza Básica;5° básico;A;88%;11;;;;;;
2025;1.Marzo;10574;Escuela España;110;Enseñanza Básica;6° básico;A;83%;11;;;;;;
2025;1.Marzo;10574;Escuela España;110;Enseñanza Básica;7° básico;A;92%;16;;;;;;
