agno,mes,RBD,%Asistencia,Matrícula,RBD_Establecimiento,Enseñanza,Nivel,Letra
2026,1.Marzo,10567,0.91,19,10567 Escuela Mahuida,110,7° Básico,A
2026,1.Marzo,10567,0.92,17,10567 Escuela Mahuida,110,7° Básico,B
2026,1.Marzo,10567,0.93,18,10567 Escuela Mahuida,110,8° Básico,A
2026,1.Marzo,10567,0.9,17,10567 Escuela Mahuida,110,8° Básico,B
2026,1.Marzo,10568,0.93,15,10568 Escuela Canciller Orlando Letelier,10,1er Nivel de Transición (Pre-kinder),A
2026,1.Marzo,10568,0.92,17,10568 Escuela Canciller Orlando Letelier,10,2do Nivel de Transición (Kinder),A
2026,1.Marzo,10568,0.95,32,10568 Escuela Canciller Orlando Letelier,110,1° Básico,A
2026,1.Marzo,10568,0.95,33,10568 Escuela Canciller Orlando Letelier,110,2° Básico,A
2026,1.Marzo,10568,0.92,27,10568 Escuela Canciller Orlando Letelier,110,3° Básico,A
2026,1.Marzo,10568,0.92,32,10568 Escuela Canciller Orlando Letelier,110,4° Básico,A
2026,1.Marzo,10568,0.93,33,10568 Escuela Canciller Orlando Letelier,110,5° Básico,A
2026,1.Marzo,10568,0.92,23,10568 Escuela Canciller Orlando Letelier,110,6° Básico,A
2026,1.Marzo,10568,0.93,30,10568 Escuela Canciller Orlando Letelier,110,7° Básico,A
2026,1.Marzo,10568,0.93,26,10568 Escuela Canciller Orlando Letelier,110,8° Básico,A
2026,1.Marzo,10569,0.9,14,10569 Liceo Nuevo Porvenir,10,1er Nivel de Transición (Pre-kinder),A
2026,1.Marzo,10569,0.92,17,10569 Liceo Nuevo Porvenir,10,2do Nivel de Transición (Kinder),A
2026,1.Marzo,10569,0.8,23,10569 Liceo Nuevo Porvenir,110,1° Básico,A
2026,1.Marzo,10569,0.81,35,10569 Liceo Nuevo Porvenir,110,2° Básico,A
2026,1.Marzo,10569,0.82,24,10569 Liceo Nuevo Porvenir,110,3° Básico,A
2026,1.Marzo,10569,0.83,22,10569 Liceo Nuevo Porvenir,110,4° Básico,A
2026,1.Marzo,10569,0.74,25,10569 Liceo Nuevo Porvenir,110,5° Básico,A
2026,1.Marzo,10569,0.79,24,10569 Liceo Nuevo Porvenir,110,6° Básico,A
2026,1.Marzo,10569,0.75,23,10569 Liceo Nuevo Porvenir,110,7° Básico,A
2026,1.Marzo,10569,0.77,27,10569 Liceo Nuevo Porvenir,110,8° Básico,A
2026,1.Marzo,10569,0.79,40,10569 Liceo Nuevo Porvenir,167,Nivel Básico 3 (7° y 8° Básico),A
2026,1.Marzo,10569,0.74,40,10569 Liceo Nuevo Porvenir,363,1er Nivel (1° y 2° Medio),A
2026,1.Marzo,10569,0.69,40,10569 Liceo Nuevo Porvenir,363,1er Nivel (1° y 2° Medio),B
2026,1.Marzo,10569,0.84,33,10569 Liceo Nuevo Porvenir,363,2do Nivel (3° y 4° Medio),A
2026,1.Marzo,10569,0.91,35,10569 Liceo Nuevo Porvenir,363,2do Nivel (3° y 4° Medio),B
2026,1.Marzo,10569,0.83,32,10569 Liceo Nuevo Porvenir,363,2do Nivel (3° y 4° Medio),C
2026,1.Marzo,10570,0.74,9,10570 Escuela Basica Dr Luis Sepulveda Salvatierra,10,1er Nivel de Transición (Pre-kinder),A
2026,1.Marzo,10570,0.89,12,10570 Escuela Basica Dr Luis Sepulveda Salvatierra,10,2do Nivel de Transición (Kinder),A
2026,1.Marzo,10570,0.69,20,10570 Escuela Basica Dr Luis Sepulveda Salvatierra,110,1° Básico,A
2026,1.Marzo,10570,0.84,23,10570 Escuela Basica Dr Luis Sepulveda Salvatierra,110,2° Básico,A
2026,1.Marzo,10570,0.79,20,10570 Escuela Basica Dr Luis Sepulveda Salvatierra,110,3° Básico,A
2026,1.Marzo,10570,0.84,24,10570 Escuela Basica Dr Luis Sepulveda Salvatierra,110,4° Básico,A
2026,1.Marzo,10570,0.82,31,10570 Escuela Basica Dr Luis Sepulveda Salvatierra,110,5° Básico,A
2026,1.Marzo,10570,0.89,27,10570 Escuela Basica Dr Luis Sepulveda Salvatierra,110,6° Básico,A
2026,1.Marzo,10570,0.82,24,10570 Escuela Basica Dr Luis Sepulveda Salvatierra,110,7° Básico,A
2026,1.Marzo,10570,0.89,29,10570 Escuela Basica Dr Luis Sepulveda Salvatierra,110,8° Básico,A
2026,1.Marzo,10571,0.85,4,10571 Escuela Escritora Marcela Paz,10,1er Nivel de Transición (Pre-kinder),A
2026,1.Marzo,10571,0.85,7,10571 Escuela Escritora Marcela Paz,10,2do Nivel de Transición (Kinder),A
2026,1.Marzo,10571,0.85,18,10571 Escuela Escritora Marcela Paz,110,1° Básico,A
2026,1.Marzo,10571,0.83,20,10571 Escuela Escritora Marcela Paz,110,2° Básico,A
2026,1.Marzo,10571,0.89,23,10571 Escuela Escritora Marcela Paz,110,3° Básico,A
2026,1.Marzo,10571,0.89,18,10571 Escuela Escritora Marcela Paz,110,4° Básico,A
2026,1.Marzo,10571,0.92,16,10571 Escuela Escritora Marcela Paz,110,4° Básico,B
2026,1.Marzo,10571,0.87,27,10571 Escuela Escritora Marcela Paz,110,5° Básico,A
2026,1.Marzo,10571,0.92,22,10571 Escuela Escritora Marcela Paz,110,6° Básico,A
2026,1.Marzo,10571,0.89,25,10571 Escuela Escritora Marcela Paz,110,6° Básico,B
2026,1.Marzo,10571,0.87,16,10571 Escuela Escritora Marcela Paz,110,7° Básico,A
2026,1.Marzo,10571,0.9,17,10571 Escuela Escritora Marcela Paz,110,7° Básico,B
2026,1.Marzo,10571,0.87,15,10571 Escuela Escritora Marcela Paz,110,8° Básico,A
2026,1.Marzo,10571,0.81,14,10571 Escuela Escritora Marcela Paz,110,8° Básico,B
2026,1.Marzo,10572,0.79,17,10572 Liceo Fray Luis Beltran,363,1er Nivel (1° y 2° Medio),A
2026,1.Marzo,10572,0.78,43,10572 Liceo Fray Luis Beltran,363,1er Nivel (1° y 2° Medio),B
2026,1.Marzo,10572,0.68,13,10572 Liceo Fray Luis Beltran,363,2do Nivel (3° y 4° Medio),A
2026,1.Marzo,10572,0.71,29,10572 Liceo Fray Luis Beltran,363,2do Nivel (3° y 4° Medio),B
2026,1.Marzo,10572,0.68,27,10572 Liceo Fray Luis Beltran,363,2do Nivel (3° y 4° Medio),C
2026,1.Marzo,10573,0.95,31,10573 Centro Educacional Matias Cousino,310,I° Medio,A
2026,1.Marzo,10573,0.92,30,10573 Centro Educacional Matias Cousino,310,I° Medio,B
2026,1.Marzo,10573,0.92,23,10573 Centro Educacional Matias Cousino,310,II° Medio,A
2026,1.Marzo,10573,0.91,22,10573 Centro Educacional Matias Cousino,310,II° Medio,B
2026,1.Marzo,10573,0.93,18,10573 Centro Educacional Matias Cousino,510,III° Medio,A
2026,1.Marzo,10573,0.96,15,10573 Centro Educacional Matias Cousino,510,III° Medio,B
2026,1.Marzo,10573,0.98,28,10573 Centro Educacional Matias Cousino,510,IV° Medio,A
2026,1.Marzo,10573,0.95,22,10573 Centro Educacional Matias Cousino,510,IV° Medio,B
2026,1.Marzo,10574,0.88,8,10574 Escuela España,10,1er Nivel de Transición (Pre-kinder),A
2026,1.Marzo,10574,0.97,13,10574 Escuela España,10,2do Nivel de Transición (Kinder),A
2026,1.Marzo,10574,0.93,9,10574 Escuela España,110,1° Básico,A
2026,1.Marzo,10574,0.93,11,10574 Escuela España,110,2° Básico,A
2026,1.Marzo,10574,0.95,13,10574 Escuela España,110,3° Básico,A
2026,1.Marzo,10574,0.96,12,10574 Escuela España,110,4° Básico,A
2026,1.Marzo,10574,0.97,12,10574 Escuela España,110,5° Básico,A
2026,1.Marzo,10574,0.99,10,10574 Escuela España,110,6° Básico,A
2026,1.Marzo,10574,0.83,9,10574 Escuela España,110,7° Básico,A
2026,1.Marzo,10574,0.93,19,10574 Escuela España,110,8° Básico,A
2026,1.Marzo,10576,0.95,7,10576 Escuela Básica Brisas De Chena,110,1° Básico,A
2026,1.Marzo,10576,0.92,19,10576 Escuela Básica Brisas De Chena,110,2° Básico,A
2026,1.Marzo,10576,0.88,19,10576 Escuela Básica Brisas De Chena,110,3° Básico,A
2026,1.Marzo,10576,0.91,24,10576 Escuela Básica Brisas De Chena,110,4° Básico,A
2026,1.Marzo,10576,0.89,23,10576 Escuela Básica Brisas De Chena,110,5° Básico,A
2026,1.Marzo,10576,0.87,29,10576 Escuela Básica Brisas De Chena,110,6° Básico,A
2026,1.Marzo,10576,0.9,19,10576 Escuela Básica Brisas De Chena,110,7° Básico,A
2026,1.Marzo,10576,0.92,30,10576 Escuela Básica Brisas De Chena,110,8° Básico,A
2026,1.Marzo,10577,0.89,5,10577 Escuela De Educacion Diferencial,212,1° Básico,A
2026,1.Marzo,10577,0.23,2,10577 Escuela De Educacion Diferencial,212,1° Básico,B
2026,1.Marzo,10577,0.98,8,10577 Escuela De Educacion Diferencial,212,2° Básico,A
2026,1.Marzo,10577,0.63,3,10577 Escuela De Educacion Diferencial,212,2° Básico,B
2026,1.Marzo,10577,0.84,3,10577 Escuela De Educacion Diferencial,212,3° Básico,A
2026,1.Marzo,10577,0.76,3,10577 Escuela De Educacion Diferencial,212,3° Básico,B
2026,1.Marzo,10577,0.85,7,10577 Escuela De Educacion Diferencial,212,4° Básico,A
2026,1.Marzo,10577,0.83,5,10577 Escuela De Educacion Diferencial,212,4° Básico,B
2026,1.Marzo,10577,1.0,5,10577 Escuela De Educacion Diferencial,212,5° Básico,A
2026,1.Marzo,10577,0.89,11,10577 Escuela De Educacion Diferencial,212,6° Básico,A
2026,1.Marzo,10577,0.75,7,10577 Escuela De Educacion Diferencial,212,7° Básico,A
2026,1.Marzo,10577,0.84,8,10577 Escuela De Educacion Diferencial,212,8° Básico,A
2026,1.Marzo,10577,0.68,9,10577 Escuela De Educacion Diferencial,212,Laboral 1,A
2026,1.Marzo,10577,0.87,8,10577 Escuela De Educacion Diferencial,212,Laboral 1,B
2026,1.Marzo,10577,0.95,10,10577 Escuela De Educacion Diferencial,212,Laboral 1,D
2026,1.Marzo,10577,0.71,10,10577 Escuela De Educacion Diferencial,212,Laboral 2,C
2026,1.Marzo,10577,0.76,14,10577 Escuela De Educacion Diferencial,212,Laboral 3,E
2026,1.Marzo,10577,0.78,7,10577 Escuela De Educacion Diferencial,212,Laboral 3,F
2026,1.Marzo,10577,0.8,13,10577 Escuela De Educacion Diferencial,212,Laboral 3,G
2026,1.Marzo,10577,0.85,9,10577 Escuela De Educacion Diferencial,212,Laboral 3,H
2026,1.Marzo,10577,0.67,10,10577 Escuela De Educacion Diferencial,212,Laboral 3,I
2026,1.Marzo,10577,0.8,13,10577 Escuela De Educacion Diferencial,212,Laboral 3,J
2026,1.Marzo,10577,0.69,7,10577 Escuela De Educacion Diferencial,212,Laboral 3,K
2026,1.Marzo,10577,0.72,3,10577 Escuela De Educacion Diferencial,212,Nivel de Transición 1,A
2026,1.Marzo,10577,0.62,2,10577 Escuela De Educacion Diferencial,212,Nivel de Transición 1,B
2026,1.Marzo,10577,0.94,9,10577 Escuela De Educacion Diferencial,212,Nivel de Transición 2,A
2026,1.Marzo,10577,0.62,5,10577 Escuela De Educacion Diferencial,212,Nivel de Transición 2,B
2026,1.Marzo,10578,0.93,18,10578 Escuela Sta. Teresa De Los Morros,10,1er Nivel de Transición (Pre-kinder),A
2026,1.Marzo,10578,0.81,21,10578 Escuela Sta. Teresa De Los Morros,10,2do Nivel de Transición (Kinder),A
2026,1.Marzo,10578,0.84,12,10578 Escuela Sta. Teresa De Los Morros,110,1° Básico,A
2026,1.Marzo,10578,0.87,9,10578 Escuela Sta. Teresa De Los Morros,110,1° Básico,B
2026,1.Marzo,10578,0.89,31,10578 Escuela Sta. Teresa De Los Morros,110,2° Básico,A
2026,1.Marzo,10578,0.91,30,10578 Escuela Sta. Teresa De Los Morros,110,2° Básico,B
2026,1.Marzo,10578,0.93,26,10578 Escuela Sta. Teresa De Los Morros,110,3° Básico,A
2026,1.Marzo,10578,0.9,23,10578 Escuela Sta. Teresa De Los Morros,110,3° Básico,B
2026,1.Marzo,10578,0.86,26,10578 Escuela Sta. Teresa De Los Morros,110,4° Básico,A
2026,1.Marzo,10578,0.92,25,10578 Escuela Sta. Teresa De Los Morros,110,4° Básico,B
2026,1.Marzo,10578,0.9,29,10578 Escuela Sta. Teresa De Los Morros,110,5° Básico,A
2026,1.Marzo,10578,0.88,29,10578 Escuela Sta. Teresa De Los Morros,110,5° Básico,B
2026,1.Marzo,10578,0.95,27,10578 Escuela Sta. Teresa De Los Morros,110,6° Básico,A
2026,1.Marzo,10578,0.93,27,10578 Escuela Sta. Teresa De Los Morros,110,6° Básico,B
2026,1.Marzo,10578,0.92,23,10578 Escuela Sta. Teresa De Los Morros,110,7° Básico,A
2026,1.Marzo,10578,0.92,24,10578 Escuela Sta. Teresa De Los Morros,110,7° Básico,B
2026,1.Marzo,10578,0.81,24,10578 Escuela Sta. Teresa De Los Morros,110,8° Básico,A
2026,1.Marzo,10578,0.86,26,10578 Escuela Sta. Teresa De Los Morros,110,8° Básico,B
2026,1.Marzo,10579,0.88,7,10579 Escuela Jose Nuez Martin,10,1er Nivel de Transición (Pre-kinder),A
2026,1.Marzo,10579,0.8,6,10579 Escuela Jose Nuez Martin,10,2do Nivel de Transición (Kinder),A
2026,1.Marzo,10579,0.9,24,10579 Escuela Jose Nuez Martin,110,1° Básico,A
2026,1.Marzo,10579,0.93,19,10579 Escuela Jose Nuez Martin,110,2° Básico,A
2026,1.Marzo,10579,0.93,30,10579 Escuela Jose Nuez Martin,110,3° Básico,A
2026,1.Marzo,10579,0.9,36,10579 Escuela Jose Nuez Martin,110,4° Básico,A
2026,1.Marzo,10579,0.89,28,10579 Escuela Jose Nuez Martin,110,5° Básico,A
2026,1.Marzo,10579,0.93,29,10579 Escuela Jose Nuez Martin,110,5° Básico,B
2026,1.Marzo,10579,0.9,39,10579 Escuela Jose Nuez Martin,110,6° Básico,A
2026,1.Marzo,10579,0.96,33,10579 Escuela Jose Nuez Martin,110,7° Básico,A
2026,1.Marzo,10579,0.95,37,10579 Escuela Jose Nuez Martin,110,8° Básico,A
2026,1.Marzo,10580,0.86,9,10580 Escuela Abraham Lincoln,10,1er Nivel de Transición (Pre-kinder),A
2026,1.Marzo,10580,0.83,11,10580 Escuela Abraham Lincoln,10,2do Nivel de Transición (Kinder),A
2026,1.Marzo,10580,0.95,12,10580 Escuela Abraham Lincoln,110,1° Básico,A
2026,1.Marzo,10580,0.94,24,10580 Escuela Abraham Lincoln,110,2° Básico,A
2026,1.Marzo,10580,0.91,29,10580 Escuela Abraham Lincoln,110,3° Básico,A
2026,1.Marzo,10580,0.94,43,10580 Escuela Abraham Lincoln,110,4° Básico,A
2026,1.Marzo,10580,0.9,44,10580 Escuela Abraham Lincoln,110,5° Básico,A
2026,1.Marzo,10580,0.97,44,10580 Escuela Abraham Lincoln,110,6° Básico,A
2026,1.Marzo,10580,0.92,45,10580 Escuela Abraham Lincoln,110,7° Básico,A
2026,1.Marzo,10580,0.93,44,10580 Escuela Abraham Lincoln,110,8° Básico,A
2026,1.Marzo,10581,0.84,14,10581 Escuela Basica Antupillan,10,1er Nivel de Transición (Pre-kinder),A
2026,1.Marzo,10581,0.88,14,10581 Escuela Basica Antupillan,10,2do Nivel de Transición (Kinder),A
2026,1.Marzo,10581,0.85,37,10581 Escuela Basica Antupillan,110,1° Básico,A
2026,1.Marzo,10581,0.89,15,10581 Escuela Basica Antupillan,110,2° Básico,A
2026,1.Marzo,10581,0.88,30,10581 Escuela Basica Antupillan,110,3° Básico,A
2026,1.Marzo,10581,0.93,28,10581 Escuela Basica Antupillan,110,4° Básico,A
2026,1.Marzo,10581,0.93,41,10581 Escuela Basica Antupillan,110,5° Básico,A
2026,1.Marzo,10581,0.91,41,10581 Escuela Basica Antupillan,110,6° Básico,A
2026,1.Marzo,10581,0.92,34,10581 Escuela Basica Antupillan,110,7° Básico,A
2026,1.Marzo,10581,0.91,29,10581 Escuela Basica Antupillan,110,8° Básico,A
2026,1.Marzo,10581,0.87,14,10581 Escuela Basica Antupillan,167,Nivel Básico 3 (7° y 8° Básico),A
2026,1.Marzo,10581,0.74,16,10581 Escuela Basica Antupillan,363,1er Nivel (1° y 2° Medio),A
2026,1.Marzo,10581,0.69,15,10581 Escuela Basica Antupillan,363,1er Nivel (1° y 2° Medio),B
2026,1.Marzo,10581,0.72,11,10581 Escuela Basica Antupillan,363,2do Nivel (3° y 4° Medio),A
2026,1.Marzo,10581,0.81,10,10581 Escuela Basica Antupillan,363,2do Nivel (3° y 4° Medio),B
2026,1.Marzo,10584,0.93,22,10584 Liceo De Adultos Pucara De Chena,167,Nivel Básico 3 (7° y 8° Básico),A
2026,1.Marzo,10584,0.89,23,10584 Liceo De Adultos Pucara De Chena,167,Nivel Básico 3 (7° y 8° Básico),B
2026,1.Marzo,10584,0.8,23,10584 Liceo De Adultos Pucara De Chena,363,1er Nivel (1° y 2° Medio),A
2026,1.Marzo,10584,0.9,24,10584 Liceo De Adultos Pucara De Chena,363,1er Nivel (1° y 2° Medio),B
2026,1.Marzo,10584,0.96,24,10584 Liceo De Adultos Pucara De Chena,363,1er Nivel (1° y 2° Medio),C
2026,1.Marzo,10584,0.76,22,10584 Liceo De Adultos Pucara De Chena,363,1er Nivel (1° y 2° Medio),E
2026,1.Marzo,10584,0.97,24,10584 Liceo De Adultos Pucara De Chena,363,2do Nivel (3° y 4° Medio),A
2026,1.Marzo,10584,0.96,24,10584 Liceo De Adultos Pucara De Chena,363,2do Nivel (3° y 4° Medio),B
2026,1.Marzo,10584,0.88,24,10584 Liceo De Adultos Pucara De Chena,363,2do Nivel (3° y 4° Medio),C
2026,1.Marzo,10584,0.97,23,10584 Liceo De Adultos Pucara De Chena,363,2do Nivel (3° y 4° Medio),D
2026,1.Marzo,10584,1.0,23,10584 Liceo De Adultos Pucara De Chena,363,2do Nivel (3° y 4° Medio),E
2026,1.Marzo,10584,0.98,24,10584 Liceo De Adultos Pucara De Chena,363,2do Nivel (3° y 4° Medio),F
2026,1.Marzo,10584,0.91,23,10584 Liceo De Adultos Pucara De Chena,363,2do Nivel (3° y 4° Medio),G
2026,1.Marzo,10584,0.95,24,10584 Liceo De Adultos Pucara De Chena,363,2do Nivel (3° y 4° Medio),H
2026,1.Marzo,10584,0.93,19,10584 Liceo De Adultos Pucara De Chena,663,1er Nivel (1° y 2° Medio),A
2026,1.Marzo,10584,0.94,18,10584 Liceo De Adultos Pucara De Chena,663,1er Nivel (1° y 2° Medio),B
2026,1.Marzo,10584,0.76,16,10584 Liceo De Adultos Pucara De Chena,663,1er Nivel (1° y 2° Medio),C
2026,1.Marzo,10584,0.94,17,10584 Liceo De Adultos Pucara De Chena,663,2do Nivel (3° Medio),A
2026,1.Marzo,10584,0.84,12,10584 Liceo De Adultos Pucara De Chena,663,2do Nivel (3° Medio),B
2026,1.Marzo,10584,1.0,13,10584 Liceo De Adultos Pucara De Chena,663,2do Nivel (3° Medio),C
2026,1.Marzo,10584,0.95,20,10584 Liceo De Adultos Pucara De Chena,663,3er Nivel (4° Medio),A
2026,1.Marzo,10584,0.92,8,10584 Liceo De Adultos Pucara De Chena,663,3er Nivel (4° Medio),C
2026,1.Marzo,10586,0.85,16,10586 Escuela Eliodoro Yanez Ponce De Leon,10,1er Nivel de Transición (Pre-kinder),A
2026,1.Marzo,10586,0.86,13,10586 Escuela Eliodoro Yanez Ponce De Leon,10,2do Nivel de Transición (Kinder),A
2026,1.Marzo,10586,0.87,16,10586 Escuela Eliodoro Yanez Ponce De Leon,110,1° Básico,A
2026,1.Marzo,10586,0.94,19,10586 Escuela Eliodoro Yanez Ponce De Leon,110,1° Básico,B
2026,1.Marzo,10586,0.78,17,10586 Escuela Eliodoro Yanez Ponce De Leon,110,2° Básico,A
2026,1.Marzo,10586,0.9,19,10586 Escuela Eliodoro Yanez Ponce De Leon,110,2° Básico,B
2026,1.Marzo,10586,0.87,23,10586 Escuela Eliodoro Yanez Ponce De Leon,110,3° Básico,A
2026,1.Marzo,10586,0.92,24,10586 Escuela Eliodoro Yanez Ponce De Leon,110,3° Básico,B
2026,1.Marzo,10586,0.95,27,10586 Escuela Eliodoro Yanez Ponce De Leon,110,4° Básico,A
2026,1.Marzo,10586,0.83,25,10586 Escuela Eliodoro Yanez Ponce De Leon,110,4° Básico,B
2026,1.Marzo,10586,0.9,29,10586 Escuela Eliodoro Yanez Ponce De Leon,110,5° Básico,A
2026,1.Marzo,10586,0.93,31,10586 Escuela Eliodoro Yanez Ponce De Leon,110,5° Básico,B
2026,1.Marzo,10586,0.95,31,10586 Escuela Eliodoro Yanez Ponce De Leon,110,6° Básico,A
2026,1.Marzo,10586,0.89,29,10586 Escuela Eliodoro Yanez Ponce De Leon,110,6° Básico,B
2026,1.Marzo,10586,0.92,26,10586 Escuela Eliodoro Yanez Ponce De Leon,110,7° Básico,A
2026,1.Marzo,10586,0.95,25,10586 Escuela Eliodoro Yanez Ponce De Leon,110,7° Básico,B
2026,1.Marzo,10586,0.95,23,10586 Escuela Eliodoro Yanez Ponce De Leon,110,8° Básico,A
2026,1.Marzo,10586,0.93,21,10586 Escuela Eliodoro Yanez Ponce De Leon,110,8° Básico,B
2026,1.Marzo,10586,0.97,17,10586 Escuela Eliodoro Yanez Ponce De Leon,167,Nivel Básico 2 (5° y 6° Básico),A
2026,1.Marzo,10586,0.92,16,10586 Escuela Eliodoro Yanez Ponce De Leon,167,Nivel Básico 3 (7° y 8° Básico),A
2026,1.Marzo,10586,0.95,40,10586 Escuela Eliodoro Yanez Ponce De Leon,363,1er Nivel (1° y 2° Medio),A
2026,1.Marzo,10586,0.97,26,10586 Escuela Eliodoro Yanez Ponce De Leon,363,2do Nivel (3° y 4° Medio),A
2026,1.Marzo,10586,0.96,21,10586 Escuela Eliodoro Yanez Ponce De Leon,363,2do Nivel (3° y 4° Medio),B
2026,1.Marzo,10588,0.91,17,10588 Liceo Cardenal Antonio Samore,10,1er Nivel de Transición (Pre-kinder),A
2026,1.Marzo,10588,0.9,15,10588 Liceo Cardenal Antonio Samore,10,2do Nivel de Transición (Kinder),A
2026,1.Marzo,10588,0.92,38,10588 Liceo Cardenal Antonio Samore,110,1° Básico,A
2026,1.Marzo,10588,0.95,38,10588 Liceo Cardenal Antonio Samore,110,2° Básico,A
2026,1.Marzo,10588,0.95,35,10588 Liceo Cardenal Antonio Samore,110,3° Básico,A
2026,1.Marzo,10588,0.9,27,10588 Liceo Cardenal Antonio Samore,110,4° Básico,A
2026,1.Marzo,10588,0.94,26,10588 Liceo Cardenal Antonio Samore,110,4° Básico,B
2026,1.Marzo,10588,0.93,25,10588 Liceo Cardenal Antonio Samore,110,5° Básico,A
2026,1.Marzo,10588,0.92,21,10588 Liceo Cardenal Antonio Samore,110,5° Básico,B
2026,1.Marzo,10588,0.91,28,10588 Liceo Cardenal Antonio Samore,110,6° Básico,A
2026,1.Marzo,10588,0.92,28,10588 Liceo Cardenal Antonio Samore,110,6° Básico,B
2026,1.Marzo,10588,0.86,26,10588 Liceo Cardenal Antonio Samore,110,7° Básico,A
2026,1.Marzo,10588,0.92,22,10588 Liceo Cardenal Antonio Samore,110,7° Básico,B
2026,1.Marzo,10588,0.96,40,10588 Liceo Cardenal Antonio Samore,110,8° Básico,A
2026,1.Marzo,10588,0.96,39,10588 Liceo Cardenal Antonio Samore,110,8° Básico,B
2026,1.Marzo,10588,0.95,32,10588 Liceo Cardenal Antonio Samore,310,I° Medio,A
2026,1.Marzo,10588,0.99,31,10588 Liceo Cardenal Antonio Samore,310,I° Medio,B
2026,1.Marzo,10588,0.88,35,10588 Liceo Cardenal Antonio Samore,310,II° Medio,A
2026,1.Marzo,10588,0.92,27,10588 Liceo Cardenal Antonio Samore,310,III° Medio,A
2026,1.Marzo,10588,0.98,27,10588 Liceo Cardenal Antonio Samore,310,III° Medio,B
2026,1.Marzo,10588,0.91,22,10588 Liceo Cardenal Antonio Samore,310,IV° Medio,A
2026,1.Marzo,10588,0.95,23,10588 Liceo Cardenal Antonio Samore,310,IV° Medio,B
2026,1.Marzo,10589,0.92,12,10589 Escuela Haras Los Condores,10,1er Nivel de Transición (Pre-kinder),A
2026,1.Marzo,10589,0.78,23,10589 Escuela Haras Los Condores,10,2do Nivel de Transición (Kinder),A
2026,1.Marzo,10589,0.87,44,10589 Escuela Haras Los Condores,110,1° Básico,A
2026,1.Marzo,10589,0.88,44,10589 Escuela Haras Los Condores,110,2° Básico,A
2026,1.Marzo,10589,0.9,45,10589 Escuela Haras Los Condores,110,3° Básico,A
2026,1.Marzo,10589,0.9,45,10589 Escuela Haras Los Condores,110,4° Básico,A
2026,1.Marzo,10589,0.87,44,10589 Escuela Haras Los Condores,110,5° Básico,A
2026,1.Marzo,10589,0.92,41,10589 Escuela Haras Los Condores,110,6° Básico,A
2026,1.Marzo,10589,0.88,41,10589 Escuela Haras Los Condores,110,7° Básico,A
2026,1.Marzo,10589,0.9,44,10589 Escuela Haras Los Condores,110,8° Básico,A
2026,1.Marzo,10590,0.78,8,10590 Escuela Teresa Garcia Huidobro,110,1° Básico,A
2026,1.Marzo,10590,0.88,12,10590 Escuela Teresa Garcia Huidobro,110,2° Básico,A
2026,1.Marzo,10590,0.91,12,10590 Escuela Teresa Garcia Huidobro,110,3° Básico,A
2026,1.Marzo,10590,0.89,10,10590 Escuela Teresa Garcia Huidobro,110,4° Básico,A
2026,1.Marzo,10590,0.87,12,10590 Escuela Teresa Garcia Huidobro,110,5° Básico,A
2026,1.Marzo,10590,0.85,13,10590 Escuela Teresa Garcia Huidobro,110,6° Básico,A
2026,1.Marzo,10590,0.84,8,10590 Escuela Teresa Garcia Huidobro,110,7° Básico,A
2026,1.Marzo,10590,0.91,15,10590 Escuela Teresa Garcia Huidobro,110,8° Básico,A
2026,1.Marzo,10592,0.78,10,10592 Centro Educacional Clara Solovera,10,1er Nivel de Transición (Pre-kinder),A
2026,1.Marzo,10592,0.67,12,10592 Centro Educacional Clara Solovera,10,2do Nivel de Transición (Kinder),A
2026,1.Marzo,10592,0.87,33,10592 Centro Educacional Clara Solovera,110,1° Básico,A
2026,1.Marzo,10592,0.87,33,10592 Centro Educacional Clara Solovera,110,2° Básico,A
2026,1.Marzo,10592,0.87,27,10592 Centro Educacional Clara Solovera,110,3° Básico,A
2026,1.Marzo,10592,0.88,38,10592 Centro Educacional Clara Solovera,110,4° Básico,A
2026,1.Marzo,10592,0.85,37,10592 Centro Educacional Clara Solovera,110,5° Básico,A
2026,1.Marzo,10592,0.9,31,10592 Centro Educacional Clara Solovera,110,6° Básico,A
2026,1.Marzo,10592,0.89,30,10592 Centro Educacional Clara Solovera,110,7° Básico,A
2026,1.Marzo,10592,0.92,42,10592 Centro Educacional Clara Solovera,110,8° Básico,A
2026,1.Marzo,10592,0.92,34,10592 Centro Educacional Clara Solovera,310,I° Medio,A
2026,1.Marzo,10592,0.83,39,10592 Centro Educacional Clara Solovera,310,I° Medio,B
2026,1.Marzo,10592,0.79,32,10592 Centro Educacional Clara Solovera,310,II° Medio,A
2026,1.Marzo,10592,0.86,25,10592 Centro Educacional Clara Solovera,310,II° Medio,B
2026,1.Marzo,10592,0.9,37,10592 Centro Educacional Clara Solovera,510,III° Medio,A
2026,1.Marzo,10592,0.93,27,10592 Centro Educacional Clara Solovera,510,IV° Medio,A
2026,1.Marzo,10592,0.92,30,10592 Centro Educacional Clara Solovera,610,III° Medio,B
2026,1.Marzo,10592,0.91,20,10592 Centro Educacional Clara Solovera,610,IV° Medio,B
2026,1.Marzo,10686,0.86,11,10686 Liceo Municipal Poetisa Gabriela Mistral,10,1er Nivel de Transición (Pre-kinder),A
